title,news,index,url
"Trump meets with Rachel Morin family at border, Maryland mom of 5 murdered by illegal immigrant suspect",fox,157,https://www.foxnews.com/us/trump-meets-rachel-morin-family-border-maryland-mom-5-murdered-illegal-immigrant-suspect.print
Top adviser to left-wing California DA charged with nearly a dozen felonies,fox,158,https://www.foxnews.com/politics/top-adviser-left-wing-california-da-charged-nearly-dozen-felonies
"CNN boss, political director spiked Hunter Biden controversy, audiotapes reveal: 'We're not going with' story",fox,159,https://www.foxnews.com/media/cnn-jeff-zucker-david-chalian-hunter-biden-project-veritas
"On this day in history, August 25, 1980, the Broadway musical '42nd Street' opens",fox,160,https://www.foxnews.com/lifestyle/this-day-history-august-25-1980-broadway-musical-42nd-street-opens
Comedian Jim Gaffigan takes surprising shots at Harris for skipping 'Catholic Met Gala',fox,161,https://www.foxnews.com/politics/comedian-jim-gaffigan-takes-surprising-shot-harris-skipping-catholic-met-gala
Kamala Harris finally fields questions from press after dodging media for 18 days since becoming Dem nominee,fox,162,https://www.foxnews.com/politics/kamala-harris-finally-fields-questions-press-dodging-media-18-days-since-becoming-dem-nominee
Trump-Harris debate: Sen Rick Scott identifies 'biggest thing' that can help former president,fox,163,https://www.foxnews.com/politics/trump-harris-debate-sen-rick-scott-identifies-biggest-thing-can-help-former-president
"Biden approval rating plummets to 15-year low, poll finds",fox,164,https://www.foxnews.com/politics/biden-approval-rating-plummets-15-year-low-poll-finds.print
Supreme Court denies Biden administration appeal over federal emergency abortion requirement in Texas,fox,165,https://www.foxnews.com/politics/supreme-court-denies-biden-administration-appeal-over-federal-emergency-abortion-requirement-texas
10 gadgets to help you sleep better,fox,166,https://www.foxnews.com/lifestyle/devices-to-help-sleep-better
"Pink slammed for wearing Biden-Harris shirt, husband Carey Hart comes to her defense: 'Bye Karen'",fox,167,https://www.foxnews.com/entertainment/pink-slammed-biden-harris-shirt-husband-carey-hart-defends
"Fox News Poll: Harris, Trump tied in Pennsylvania",fox,168,https://www.foxnews.com/official-polls/fox-news-poll-harris-trump-dead-heat-pennsylvania
Videos of Hamas brutality toward Israelis eerily reminiscent of ISIS tactics,fox,169,https://www.foxnews.com/world/videos-hamas-brutality-toward-israelis-eerily-reminiscent-isis-tactics.print
"Trump keeps massive lead, Haley ties DeSantis for second in new 2024 GOP presidential primary poll",fox,170,https://www.foxnews.com/politics/trump-keeps-massive-lead-haley-ties-desantis-second-new-2024-gop-presidential-primary-poll
Bernie Sanders to force Senate vote on resolution that could freeze aid to Israel,fox,171,https://www.foxnews.com/politics/bernie-sanders-force-senate-vote-resolution-could-freeze-aid-israel
Sage Steele calls out Obama for 'scolding' Black men for lack of enthusiasm for Kamala Harris: 'Back off!',fox,172,https://www.foxnews.com/media/sage-steele-calls-out-obama-scolding-black-men-lack-enthusiasm-kamala-harris-back-off
New drug for stiff person syndrome granted designation to speed up development: ‘Thrilled for the community’,fox,173,https://www.foxnews.com/health/new-drug-stiff-person-syndrome-granted-designation-speed-development-thrilled-community
Sydney Sweeney 'so glad' mother stopped her from getting breast reduction as a teen: 'They're my best friends',fox,174,https://www.foxnews.com/entertainment/sydney-sweeney-glad-mother-stopped-getting-breast-reduction-teen
Longtime PA Dem silent on support for freshman 'Squad' member after his name is quietly removed from site,fox,175,https://www.foxnews.com/politics/longtime-pa-dem-silent-on-support-for-freshman-squad-member-after-his-name-is-quietly-removed-from-site
"Bruce Willis' daughter Tallulah gets emotional over photos with dad, 'my whole damn heart'",fox,176,https://www.foxnews.com/entertainment/bruce-willis-daughter-tallulah-gets-emotional-photos-dad-my-whole-damn-heart
'Extreme agenda': Harris’ past record on illegal immigration resurfaces after Biden drops out,fox,177,https://www.foxnews.com/politics/extreme-agenda-harris-past-record-illegal-immigration-resurfaces-after-biden-drops-out.print
Discovery of Civil War map sheds new light on Antietam’s bloody aftermath,fox,178,https://www.foxnews.com/science/discovery-civil-war-map-antietam
Moms for Liberty takes center stage again in 2024 Republican presidential race,fox,179,https://www.foxnews.com/politics/moms-for-liberty-takes-center-stage-again-2024-republican-presidential-race.print
"On this day in history, July 26, 1990, President George H.W. Bush signs Americans with Disabilities Act",fox,180,https://www.foxnews.com/lifestyle/this-day-history-july-26-1990-president-george-h-w-bush-signs-americans-disabilities-act
Paul Batura: Dick Hoyt's death – famed Boston Marathon runner and father lovingly pushed his son to greatness,fox,181,https://www.foxnews.com/opinion/dick-hoyt-death-boston-marathon-runner-father-son-paul-batura
Harris to virtually attend Catholic charity dinner that rival Trump is headlining,fox,182,https://www.foxnews.com/politics/harris-virtually-attend-catholic-charity-dinner-rival-trump-headlining
"Nevada Senate hopefuls tackle trans athletes, immigration and UFOs in only debate",fox,183,https://www.foxnews.com/politics/nevada-senate-candidates-spar-biological-males-womens-sports-immigration-ufos-debate.print
Pittsburgh diners fume over ‘staged’ Harris campaign stop as popular restaurant cleared: ‘Mind-boggling’,fox,184,https://www.foxnews.com/politics/pittsburgh-diners-fume-after-restaurant-cleared-staged-harris-campaign-stop-mindboggling.print
Young swing state voters deliver advice for Kamala Harris: 'There needs to be more transparency',fox,185,https://www.foxnews.com/media/young-swing-state-voters-deliver-advice-kamala-harris-there-needs-more-transparency.print
Diabetes patients now have access to first generic GLP-1 medication: ‘More accessible and affordable’,fox,186,https://www.foxnews.com/health/diabetes-patients-access-first-generic-glp-1-medication-accessible-affordable
Would-be Trump assassin Ryan Routh camped under cover of darkness for 12 hours: court docs,fox,187,https://www.foxnews.com/us/would-be-trump-assassin-ryan-routh-camped-under-cover-darkness-12-hours-court-docs
Politico alters headline calling Kamala Harris' support for banning fracking a 'Trump accusation',fox,188,https://www.foxnews.com/media/politico-alters-headline-calling-kamala-harris-support-banning-fracking-trump-accusation
How long will the Kamala Harris honeymoon in the polls against Donald Trump last?,fox,189,https://www.foxnews.com/politics/how-long-kamala-harris-honeymoon-polls-against-donald-trump-last
One Direction’s Liam Payne mourned by Hollywood after death at 31: ‘Absolutely heartbreaking’,fox,190,https://www.foxnews.com/entertainment/one-directions-liam-payne-mourned-hollywood-after-death-31-absolutely-heartbreaking.print
Meta claims another 'error' after conservative college's second complaint about Facebook treatment,fox,191,https://www.foxnews.com/media/meta-claims-another-error-after-conservative-colleges-second-complaint-about-facebook-treatment
"This Veterans Day, four key lessons on leadership in America from a former Marine: 'Sense of mission'",fox,192,https://www.foxnews.com/lifestyle/veterans-day-lessons-leadership-america-former-marine-mission
Trump says he was 'shot with a bullet' in assassination attempt at Pennsylvania rally,fox,193,https://www.foxnews.com/politics/trump-says-he-shot-bullet-assassination-attempt-pennsylvania-rally
"Fox News Poll: New matchup, same result — Trump bests Harris by one point",fox,194,https://www.foxnews.com/official-polls/fox-news-poll-new-matchup-same-result-trump-bests-harris-one-point.print
Flashback: Kamala Harris compared ICE to KKK in Senate hearing,fox,195,https://www.foxnews.com/politics/kamala-harris-ice-kkk-senate-hearing
New poll reveals Republican Senate candidate deadlocked with Dem in crucial deep blue state,fox,196,https://www.foxnews.com/politics/republican-aiming-flip-key-senate-seat-dark-blue-state-deadlocked-democrat-poll
Supreme Court overturns Roe v. Wade in landmark abortion decision,fox,197,https://www.foxnews.com/politics/supreme-court-overturns-roe-v-wade-dobbs-v-jackson-womens-health-organization
DAVID MARCUS: Kamala Harris can no longer hide from her dangerous stance on men playing in girls' sports,fox,198,https://www.foxnews.com/opinion/david-marcus-kamala-harris-can-no-longer-hide-from-her-dangerous-stance-men-playing-girls-sports.print
Sydney Sweeney tackles Glen Powell affair rumors on 'Saturday Night Live',fox,199,https://www.foxnews.com/entertainment/sydney-sweeney-tackles-glen-powell-affair-rumors-saturday-night-live
Hulk Hogan suggests he is willing to 'body-slam' US Vice President Kamala Harris,fox,200,https://www.foxnews.com/sports/hulk-hogan-suggest-he-willing-body-slam-us-vice-president-kamala-harris
"Lori Loughlin, Mossimo Giannulli officially plead guilty in college admissions scandal case",fox,201,https://www.foxnews.com/entertainment/lori-loughlin-mossimo-giannulli-officially-plead-guilty-in-college-admissions-scandal-case
NFL legend Troy Aikman rips 'lazy' Cowboys wide receivers after blowout loss,fox,202,https://www.foxnews.com/sports/nfl-legend-troy-aikman-rips-lazy-cowboys-wide-receivers-after-blowout-loss
Taylor Swift's Eras Tour leaves US after months of making history and causing chaos,fox,203,https://www.foxnews.com/entertainment/taylor-swift-eras-tour-leaves-us-months-making-history-causing-chaos.print
Utah State is fourth school to forfeit women's volleyball match amid San Jose State trans player controversy,fox,204,https://www.foxnews.com/sports/utah-state-becomes-4th-school-forfeit-womens-volleyball-match-amid-san-jose-state-trans-player-controversy
"Hurricane effects pose 'tremendous' health hazards for Americans, doctor warns",fox,205,https://www.foxnews.com/health/hurricane-effects-pose-tremendous-health-hazards-americans-doctor-warns
Ex-law enforcement officials warn Biden's menthol cigarette ban could 'create a vacuum' for Mexican cartels,fox,206,https://www.foxnews.com/politics/ex-law-enforcement-officials-warn-bidens-menthol-cigarette-ban-create-vacuum-mexican-cartels
NRA accuses Meta of 'election interference' after labeling posts hitting Harris 'false information',fox,207,https://www.foxnews.com/media/nra-accuses-meta-election-interference-after-labeling-posts-hitting-harris-false-information.print
"France is sending a new Statue of Liberty to the US for July 4, but this time it's mini",fox,208,https://www.foxnews.com/travel/france-2nd-mini-statue-liberty-nyc-july-washington-dc.print
Olivia Rodrigo reunites with rumored ex Joshua Bassett for first time since breakup hit 'Drivers License',fox,209,https://www.foxnews.com/entertainment/olivia-rodrigo-reunites-ex-joshua-bassett-drivers-license-inspiration.print
"On this day in history, September 22, 1862, Abraham Lincoln proclaims slaves will soon be 'forever free'",fox,210,https://www.foxnews.com/lifestyle/on-this-day-history-sept-22-1862-abraham-lincoln-proclaims-slaves-soon-forever-free.print
Abandoned luxury hotel in Florida will reopen after 17 years,fox,211,https://www.foxnews.com/travel/abandoned-luxury-hotel-florida-set-reopen-17-years
"Simon Cowell, Lauren Silverman engaged nearly 8 years after welcoming son",fox,212,https://www.foxnews.com/entertainment/simon-cowell-lauren-silverman-engaged
'I will be haunted forever’: Israel’s horrific video of Hamas atrocities leaves viewers shocked and sickened,fox,213,https://www.foxnews.com/world/i-will-be-haunted-forever-israels-horrific-video-hamas-atrocities-leaves-viewers-shocked-sickened
Popular PA Democratic mayor warns Trump is ‘out-messaging’ Harris: 'I get more from Colbert',fox,214,https://www.foxnews.com/politics/popular-pa-democratic-mayor-warns-trump-out-messaging-harris-fringes-hurting-parties
"On this day in history, September 23, 1806, Lewis and Clark return to St. Louis as heroes after journey",fox,215,https://www.foxnews.com/lifestyle/this-day-history-sept-23-1806-lewis-clark-return-st-louis-heroes
